# z    r(Mpc/h)
2.909969989996665785e+00 4.355908391568618754e+03
2.910970323441147034e+00 4.356594808232856849e+03
2.911970656885628728e+00 4.357280971060816228e+03
2.912970990330109977e+00 4.357966880204177869e+03
2.913971323774591671e+00 4.358652535814502698e+03
2.914971657219073364e+00 4.359337938043226131e+03
2.915971990663554614e+00 4.360023087041667168e+03
2.916972324108036307e+00 4.360707982961021116e+03
2.917972657552517557e+00 4.361392625952360504e+03
2.918972990996999251e+00 4.362077016166642352e+03
2.919973324441480500e+00 4.362761153754694533e+03
2.920973657885962194e+00 4.363445038867234871e+03
2.921973991330443443e+00 4.364128671654850223e+03
2.922974324774925137e+00 4.364812052268011939e+03
2.923974658219406830e+00 4.365495180857072228e+03
2.924974991663888080e+00 4.366178057572259604e+03
2.925975325108369773e+00 4.366860682563683440e+03
2.926975658552851023e+00 4.367543055981335783e+03
2.927975991997332716e+00 4.368225177975086808e+03
2.928976325441813966e+00 4.368907048694683908e+03
2.929976658886295660e+00 4.369588668289759880e+03
2.930976992330776909e+00 4.370270036909825649e+03
2.931977325775258603e+00 4.370951154704271175e+03
2.932977659219739852e+00 4.371632021822370007e+03
2.933977992664221546e+00 4.372312638413272907e+03
2.934978326108703239e+00 4.372993004626016045e+03
2.935978659553184489e+00 4.373673120609512807e+03
2.936978992997666182e+00 4.374352986512559255e+03
2.937979326442147432e+00 4.375032602483832306e+03
2.938979659886629126e+00 4.375711968671891555e+03
2.939979993331110375e+00 4.376391085225175630e+03
2.940980326775592069e+00 4.377069952292006747e+03
2.941980660220073318e+00 4.377748570020587977e+03
2.942980993664555012e+00 4.378426938559003247e+03
2.943981327109036705e+00 4.379105058055220979e+03
2.944981660553517955e+00 4.379782928657088632e+03
2.945981993997999648e+00 4.380460550512339069e+03
2.946982327442480898e+00 4.381137923768584187e+03
2.947982660886962591e+00 4.381815048573318563e+03
2.948982994331443841e+00 4.382491925073922175e+03
2.949983327775925535e+00 4.383168553417655858e+03
2.950983661220406784e+00 4.383844933751662211e+03
2.951983994664888478e+00 4.384521066222968329e+03
2.952984328109369727e+00 4.385196950978482164e+03
2.953984661553851421e+00 4.385872588164997069e+03
2.954984994998333114e+00 4.386547977929189074e+03
2.955985328442814364e+00 4.387223120417615064e+03
2.956985661887296057e+00 4.387898015776718239e+03
2.957985995331777307e+00 4.388572664152823563e+03
2.958986328776259001e+00 4.389247065692141405e+03
2.959986662220740250e+00 4.389921220540763898e+03
2.960986995665221944e+00 4.390595128844668579e+03
2.961987329109703193e+00 4.391268790749715663e+03
2.962987662554184887e+00 4.391942206401648036e+03
2.963987995998666580e+00 4.392615375946098538e+03
2.964988329443147830e+00 4.393288299528578136e+03
2.965988662887629523e+00 4.393960977294484110e+03
2.966988996332110773e+00 4.394633409389099143e+03
2.967989329776592466e+00 4.395305595957591322e+03
2.968989663221073716e+00 4.395977537145011411e+03
2.969989996665555410e+00 4.396649233096292846e+03
2.970990330110036659e+00 4.397320683956260837e+03
2.971990663554518353e+00 4.397991889869620536e+03
2.972990996998999602e+00 4.398662850980964322e+03
2.973991330443481296e+00 4.399333567434767247e+03
2.974991663887962989e+00 4.400004039375390676e+03
2.975991997332444239e+00 4.400674266947085925e+03
2.976992330776925932e+00 4.401344250293985169e+03
2.977992664221407182e+00 4.402013989560105983e+03
2.978992997665888876e+00 4.402683484889352258e+03
2.979993331110370125e+00 4.403352736425517833e+03
2.980993664554851819e+00 4.404021744312280134e+03
2.981993997999333068e+00 4.404690508693199263e+03
2.982994331443814762e+00 4.405359029711726180e+03
2.983994664888296455e+00 4.406027307511196341e+03
2.984994998332777705e+00 4.406695342234832424e+03
2.985995331777259398e+00 4.407363134025742511e+03
2.986995665221740648e+00 4.408030683026920997e+03
2.987995998666222341e+00 4.408697989381253137e+03
2.988996332110703591e+00 4.409365053231506863e+03
2.989996665555185285e+00 4.410031874720338237e+03
2.990996998999666534e+00 4.410698453990291455e+03
2.991997332444148228e+00 4.411364791183797934e+03
2.992997665888629477e+00 4.412030886443171767e+03
2.993997999333111171e+00 4.412696739910623364e+03
2.994998332777592864e+00 4.413362351728243993e+03
2.995998666222074114e+00 4.414027722038014872e+03
2.996998999666555807e+00 4.414692850981802621e+03
2.997999333111037057e+00 4.415357738701364724e+03
2.998999666555518750e+00 4.416022385338348613e+03
3.000000000000000000e+00 4.416686791034284397e+03
